file_name,content,datetime,keywords,cities,roads
25834,Prometne informacije 26. 11. 2024 14.00 1. in 3. program Podatki o prometu: Na štajerski avtocesti je zaradi pokvarjenega tovornjaka promet oviran pri priključku Žalec proti Ljubljani. Zaradi del je na dolenjski avtocesti med Novim mestom in priključkom Dobruška vas zaprt prehitevalni pas v obe smeri. ,2024-11-26 14:00:00,"['avtocesti', 'zaradi', 'štajerski', 'žalec', 'vas']","['Ljubljana', 'Žalec']",[]
25835,Prometne informacije 26. 11. 2024 13.00 1. in 2. program Podatki o prometu: Na štajerski avtocesti je zaradi pokvarjenega tovornjaka promet oviran pri priključku Žalec proti Ljubljani. Pokvarjeno vozilo ovira promet tudi na primorski avtocesti med priključkoma Kastelec in Kozina proti Ljubljani. Zaradi del je na dolenjski avtocesti med Novim mestom in priključkom Dobruška vas zaprt prehitevalni pas v obe smeri. V noči na jutri bo od 20-ih do 5-ih zjutraj promet skozi predor Karavanke potekal izmenično enosmerno. ,2024-11-26 13:00:00,"['promet', 'avtocesti', 'proti', 'zaradi', 'ljubljani']","['Ljubljana', 'Žalec', 'Karavanke', 'Kozina', 'Kastelec']",[]
25836,Prometne informacije 26. 11. 2024 12.30 2. program Podatki o prometu: Na štajerski avtocesti je zaradi pokvarjenega tovornjaka promet oviran pri priključku Žalec proti Ljubljani. Zaradi del je na dolenjski avtocesti med Novim mestom in priključkom Dobruška vas zaprt prehitevalni pas v obe smeri. Na primorski avtocesti so odstranili posledice nesreče med priključkoma Kastelec in Črni Kal. ,2024-11-26 12:30:00,"['avtocesti', 'zaradi', 'med', 'črni', 'štajerski']","['Kal', 'Ljubljana', 'Žalec', 'Kastelec']",[]
25837,Prometne informacije 30. 11. 2024 11.00 1. program Podatki o prometu. Zastoj je na štajerski avtocesti pred izvozom Blagovica iz smeri Ljubljane proti Celju. Čas vožnje se podaljša za približno 20 minut. Štajerska avtocesta je sicer med priključkoma Blagovica in Vransko proti Mariboru zaprta še vse do ponedeljka zjutraj do 5-ih. Na priključku Trojane sta zaprta tudi uvoza proti Mariboru in Ljubljani. Obvoz je urejen po regionalni cesti. Prav tako na štajerski avtocesti med Framom in Slovensko Bistrico bodo do jutri izmenično zapirali vozni in prehitevalni pas v obe smeri zaradi odstranjevanja delovne zapore. Tudi tam je pričakovati zastoje. Zastoj je tudi na ljubljanski severni obvoznici od Kosez proti Bežigradu. ,2024-11-30 11:00:00,"['proti', 'zastoj', 'štajerski', '11', 'smeri']","['Celje', 'Blagovica', 'Ljubljana', 'Bistrica', 'Koseze', 'Trojane', 'Fram', 'Maribor']",[]
25838,Prometne informacije 26. 11. 2024 12.00 1. in 3. program Podatki o prometu: Na primorski avtocesti je zaradi nesreče zaprt prehitevalni pas med priključkoma Kastelec in Črni Kal proti Kopru. Na štajerski avtocesti je zaradi pokvarjenega tovornjaka promet oviran pri Slovenskih Konjicah proti Mariboru. ,2024-11-26 12:00:00,"['zaradi', 'proti', 'avtocesti', 'črni', 'zaprt']","['Kal', 'Maribor', 'Koper', 'Kastelec']",[]
25839,Prometne informacije 26. 11. 2024 11.30 2. program Podatki o prometu: Na primorski avtocesti proti Kopru je zaradi nesreče zaprt prehitevalni pas med priključkoma Kastelec in Črni Kal. Proti Ljubljani je promet pred priključkom Postojna oviran zaradi pokvarjenega tovornjaka. Na štajerski avtocesti je prav tako zaradi pokvarjenega tovornjaka promet oviran pri Slovenskih Konjicah proti Mariboru. ,2024-11-26 11:30:00,"['zaradi', 'proti', 'tovornjaka', 'promet', 'pokvarjenega']","['Ljubljana', 'Postojna', 'Kal', 'Koper', 'Maribor', 'Kastelec']",[]
25840,Prometne informacije 26. 11. 2024 11.00 1. in 3. program Podatki o prometu: Na štajerski avtocesti je zaradi pokvarjenih vozil oviran promet pri priključku Žalec proti Ljubljani ter pri Slovenskih Konjicah proti Mariboru. V noči na jutri bo od 20-ih do 5-ih zjutraj promet skozi predor Karavanke potekal izmenično enosmerno. ,2024-11-26 11:00:00,"['ih', 'promet', 'proti', '11', 'zjutraj']","['Ljubljana', 'Maribor', 'Žalec', 'Karavanke']",[]
25841,Prometne informacije 26. 11. 2024 10.30 2. program Podatki o prometu: Na štajerski avtocesti je zaradi pokvarjenega tovornjaka promet oviran pri priključku Žalec proti Ljubljani. V noči na jutri bo od 20-ih do 5-ih zjutraj promet skozi predor Karavanke potekal izmenično enosmerno. ,2024-11-26 10:30:00,"['promet', 'ih', 'zjutraj', 'žalec', 'tovornjaka']","['Ljubljana', 'Žalec', 'Karavanke']",[]
25842,Prometne informacije 26. 11. 2024 10.00 1. in 3. program Podatki o prometu: Zaradi pokvarjenega tovornjaka je na primorski avtocesti oviran promet med priključkoma Kastelec in Kozina proti Ljubljani. Cesta čez prelaz Vršič je prevozna samo za osebna vozila z verigami. V noči na jutri bo od 20-ih do 5-ih zjutraj promet skozi predor Karavanke potekal izmenično enosmerno. ,2024-11-26 10:00:00,"['promet', 'ih', 'čez', 'vršič', 'vozila']","['Vršič', 'Ljubljana', 'Karavanke', 'Kozina', 'Kastelec']",[]
25843,Prometne informacije 26. 11. 2024 09.30 2. program Podatki o prometu: Zaradi pokvarjenega tovornjaka je na primorski avtocesti proti Ljubljani promet oviran med priključkoma Kastelec in Kozina. Na štajerski avtocesti proti Mariboru je zaradi pokvarjenega vozila promet oviran med priključkom Dramlje in predorom Pletovarje. Cesta čez prelaz Vršič je prevozna samo za osebna vozila z verigami. ,2024-11-26 09:30:00,"['vozila', 'zaradi', 'oviran', 'pokvarjenega', 'promet']","['Vršič', 'Ljubljana', 'Dramlje', 'Kozina', 'Maribor', 'Kastelec']",[]
25844,"Prometne informacije 26. 11. 2024 09.00 1. program Podatki o prometu: Na primorski avtocesti je zaradi pokvarjenega tovornjaka zaprt pas za počasna vozila med priključkoma Vrhnika in Logatec proti Kopru. Tovornjak je obtičal tudi v nasprotni smeri, torej proti Ljubljani, med priključkoma Kastelec in Kozina. Na štajerski avtocesti je zaradi pokvarjenega tovornjaka oviran promet med priključkoma Slovenske Konjice in Slovenska Bistrica-jug za počivališčem Tepanje proti Mariboru. Gost promet z zastoji je v nasprotni smeri, od Lukovice proti Ljubljani. Cesta čez prelaz Vršič je prevozna samo za osebna vozila z verigami. ",2024-11-26 09:00:00,"['proti', 'med', 'priključkoma', 'tovornjaka', 'smeri']","['Vršič', 'Ljubljana', 'Tepanje', 'Bistrica', 'Lukovica', 'Koper', 'Kozina', 'Logatec', 'Maribor', 'Kastelec', 'Vrhnika']",[]
25845,Prometne informacije 26. 11. 2024 08.30 2. program Podatki o prometu: Na primorski avtocesti proti Kopru je zaradi pokvarjenega tovornjaka zaprt pas za počasna vozila med priključkoma Vrhnika in Logatec. Gost promet z zastoji je na štajerski avtocesti od Lukovice proti Ljubljani. Potovalni čas se podaljša za približno 15 minut. Cesta čez prelaz Vršič je prevozna samo za osebna vozila z verigami. ,2024-11-26 08:30:00,"['vozila', 'proti', 'avtocesti', 'čez', 'čas']","['Vršič', 'Ljubljana', 'Koper', 'Logatec', 'Lukovica', 'Vrhnika']",[]
25846,Prometne informacije 26. 11. 2024 08.00 1. in 3. program Podatki o prometu: Na primorski avtocesti proti Kopru je zaradi pokvarjenega tovornjaka zaprt pas za počasna vozila med priključkoma Vrhnika in Logatec. V isti smeri pokvarjeno vozilo ovira promet tudi med priključkoma Postojna in Razdrto za počivališčem Studenec. Zaradi predmeta na vozišču je promet oviran na vzhodni mariborski obvoznici proti Šentilju pri priključku Center. Gost promet z zastoji je na štajerski avtocesti od Lukovice proti Ljubljani in na dolenjski avtocesti med Grosupljim in Ljubljano. ,2024-11-26 08:00:00,"['proti', 'promet', 'avtocesti', 'med', 'zaradi']","['Ljubljana', 'Grosuplje', 'Studenec', 'Koper', 'Šentilj', 'Logatec', 'Lukovica', 'Razdrto', 'Postojna', 'Vrhnika']",[]
25847,NOVE Prometne informacije 26. 11. 2024 07.00 1. in 2. program Podatki o prometu: Zaradi nesreče je na dolenjski avtocesti proti Ljubljani oviran promet pred izvozom Šmarje-Sap. Nastal je zastoj. Čas potovanja se podaljša za približno 15 minut. Gost promet z zastoji je na štajerski avtocesti od Lukovice proti Ljubljani. V noči na jutri bo od 20-ih do zjutraj do 5-ih promet skozi predor Karavanke potekal izmenično enosmerno. Cesta čez prelaz Vršič je prevozna samo za osebna vozila z verigami. ,2024-11-26 07:00:00,"['promet', 'proti', 'ljubljani', 'ih', 'avtocesti']","['Vršič', 'Šmarje', 'Ljubljana', 'Karavanke', 'Lukovica', 'Sap']",[]
25848,Prometne informacije 30. 11. 2024 10.30 3. program Podatki o prometu. Krajši zastoj je na štajerski avtocesti na izvozu Blagovica iz smeri Ljubljane. Štajerska avtocesta je sicer med priključkoma Blagovica in Vransko proti Mariboru zaprta še vse do ponedeljka zjutraj do 5-ih. Na priključku Trojane sta zaprta tudi uvoza proti Mariboru in Ljubljani. Obvoz je urejen po regionalni cesti. Prav tako na štajerski avtocesti med Framom in Slovensko Bistrico bodo do jutri izmenično zapirali vozni in prehitevalni pas v obe smeri zaradi odstranjevanja delovne zapore. Tudi tam je pričakovati zastoje. Zaradi del pa bo cesta Litija - Zagorje zaprta pri Šklendrovcu danes do 17-ih ter v prihodnjem tednu od ponedeljka do sobote vsak dan od 8-ih do 17-ih. ,2024-11-30 10:30:00,"['ih', 'zaprta', 'štajerski', 'zaradi', 'ponedeljka']","['Šklendrovec', 'Zagorje', 'Blagovica', 'Ljubljana', 'Bistrica', 'Trojane', 'Fram', 'Maribor', 'Litija']",[]
25849,Prometne informacije 26. 11. 2024 07.00 1. in 2. program Podatki o prometu: Zaradi nesreče je na dolenjski avtocesti proti Ljubljani oviran promet pred izvozom Šmarje-Sap. Nastal je zastoj. Čas potovanja se podaljša za približno 15 minut. Gost promet z zastoji je na štajerski avtocesti od Lukovice proti Ljubljani. Zaradi podrtega drevja je zaprta cesta Trbovlje-Prebold. V noči na jutri bo od 20-ih do zjutraj do 5-ih promet skozi predor Karavanke potekal izmenično enosmerno. Cesta čez prelaz Vršič je prevozna samo za osebna vozila z verigami. ,2024-11-26 07:00:00,"['promet', 'proti', 'zaradi', 'ih', 'cesta']","['Vršič', 'Šmarje', 'Ljubljana', 'Lukovica', 'Trbovlje', 'Prebold', 'Karavanke', 'Sap']",[]
25850,Prometne informacije 26. 11. 2024 06.30 1. in 2. program Podatki o prometu: Zaradi nesreče je na dolenjski avtocesti proti Ljubljani promet oviran pred izvozom Šmarje Sap. Nastal je 7 kilometrov dolg zastoj. Čas potovanja se podaljša za približno pol ure. Gost promet z zastoji je na štajerski avtocesti od Lukovice proti Ljubljani. Na pomurski avtocesti proti Lendavi je zaradi pokvarjenega tovornjaka zaprt vozni pas med razcepom Dragučova in priključkom Pernica. Vozilo je obtičalo tudi na štajerski avtocesti proti Ljubljani na uvozu Trojane. Zaradi podrtega drevja je zaprta cesta Trbovlje - Prebold. ,2024-11-26 06:30:00,"['proti', 'avtocesti', 'ljubljani', 'zaradi', 'promet']","['Šmarje', 'Pernica', 'Ljubljana', 'Lukovica', 'Trojane', 'Lendava', 'Trbovlje', 'Prebold', 'Sap']",[]
25851,"Prometne informacije 26. 11. 2024 06.00 1. in 2. program Podatki o prometu: Zaradi nesreče je na dolenjski avtocesti proti Ljubljani zaprt prehitevalni pas pred izvozom Šmarje Sap. Nastaja zastoj, opozarjamo na nevarnost naleta. Prav tako je na dolenjski avtocesti proti Ljubljani zaradi podrte prometne signalizacije v delovni zapori promet oviran med priključkoma Trebnje-zahod in Bič. Na pomurski avtocesti proti Lendavi je zaradi pokvarjenega tovornjaka zaprt vozni pas med razcepom Dragučova in priključkom Pernica. Vozilo je obtičalo tudi na štajerski avtocesti proti Ljubljani na uvozu Trojane. Zaradi podrtega drevja je zaprta cesta Trbovlje - Prebold. ",2024-11-26 06:00:00,"['zaradi', 'proti', 'avtocesti', 'ljubljani', 'zaprt']","['Šmarje', 'Pernica', 'Ljubljana', 'Trebnje', 'Trojane', 'Lendava', 'Trbovlje', 'Prebold', 'Sap']",[]
25852,Prometne informacije 26.11.2024 6.00 1. in 2. program Podatki o prometu: Zaradi nesreče je na dolenjski avtocesti pred izvozom Šmarje Sap proti Ljubljani jzaprt prehitevalni pas. Nastal je zastoj. Na pomurski avtocesti je med razcepom Dragučova in priključkom Pernica v smeri Murske Sobote zaradi okvare tovornega vozila zaprt vozni pas. Zaradi podrtega drevja je zaprta cesta Trbovlje - Prebold. V noči na jutri bo od 20-ih do zjutraj do 5-ih promet skozi predor Karavanke potekal izmenično enosmerno. Prelaz Vršič je prevozen samo za osebna vozila z verigami. ,2024-11-26 06:00:00,"['zaradi', 'vozila', 'ih', 'avtocesti', 'pas']","['Vršič', 'Šmarje', 'Pernica', 'Ljubljana', 'Trbovlje', 'Prebold', 'Karavanke', 'Sap']",[]
25853,Prometne informacije 26.11.2024 6.00 1. in 2. program Podatki o prometu: Zaradi nesreče je na dolenjski avtocesti pred izvozom Šmarje Sap proti Ljubljani jzaprt prehitevalni pas. Nastal je zastoj. Na pomurski avtocesti je med razcepom Dragučova in priključkom Pernica v smeri Murske Sobote zaradi okvare tovornega vozila zaprt vozni pas. Zaradi podrtega drevja je zaprta cesta Trbovlje - Prebold. V noči na jutri bo od 20-ih do zjutraj do 5-ih promet skozi predor Karavanke potekal izmenično enosmerno. Prelaz Vršič je prevozen samo za osebna vozila z verigami. ,2024-11-26 06:00:00,"['zaradi', 'vozila', 'ih', 'avtocesti', 'pas']","['Vršič', 'Šmarje', 'Pernica', 'Ljubljana', 'Trbovlje', 'Prebold', 'Karavanke', 'Sap']",[]
25854,Prometne informacije 25.11.2024 18.30 1. in 2. program Podatki o prometu. Na gorenjski avtocesti je pred predorom Karavanke 2 kilometra dolg zastoj tovornih vozil proti Avstriji. Na regionalni cesti Ljutomer-Savci-Ptuj je promet zaradi nesreče v Bratislavcih urejen izmenično enosmerno. Dolenjska avtocesta bo zaradi del zaprta proti Ljubljani med priključkom Šmarje-Sap in razcepom Malence danes od 21.30 do jutri do štirih zjutraj. ,2024-11-25 18:30:00,"['proti', 'zaradi', '30', 'šmarje', 'zastoj']","['Šmarje', 'Ljubljana', 'Savci', 'Ptuj', 'Karavanke', 'Ljutomer', 'Sap']",[]
25855,Prometne informacije 25.11.2024 18.00 1. in 3. program Podatki o prometu. Pred predorom Karavanke je 2 kilometra dolg zastoj tovornih vozil proti Avstriji. Na regionalni cesti Ljutomer-Savci-Ptuj je promet zaradi nesreče v Bratislavcih urejen izmenično enosmerno. Lokalna cesta Tržič-Lom je zaprta v Tržiču zaradi gašenja požara. ,2024-11-25 18:00:00,"['zaradi', 'zastoj', 'zaprta', 'vozil', 'urejen']","['Tržič', 'Savci', 'Ptuj', 'Karavanke', 'Ljutomer']",[]
25856,"Prometne informacije 25.11.2024 17.30 2. program Podatki o prometu. Zaradi del je na dolenjski avtocesti zastoj proti Ljubljani med priključkoma Trebnje-zahod in Bič, na štajerski avtocesti pa med Framom in Slovensko Bistrico. Pred predorom Karavanke je 2 kilometra dolg zastoj tovornih vozil proti Avstriji. Na regionalni cesti Ljutomer-Savci-Ptuj je promet zaradi nesreče v Bratislavcih urejen izmenično enosmerno. ",2024-11-25 17:30:00,"['zastoj', 'zaradi', 'proti', 'avtocesti', 'med']","['Ljubljana', 'Bistrica', 'Savci', 'Trebnje', 'Fram', 'Ptuj', 'Karavanke', 'Ljutomer']",[]
25857,"Prometne informacije 25.11.2024 17.00 1. in 3. program Podatki o prometu. Zaradi del je na dolenjski avtocesti zastoj proti Ljubljani med priključkoma Trebnje-zahod in Bič, na štajerski avtocesti pa med Slivnico in Slovensko Bistrico. Na severni ljubljanski obvoznici je upočasnjen promet od krožišča Tomačevo proti razcepu Koseze. Pred predorom Karavanke je 2 kilometra dolg zastoj tovornih vozil proti Avstriji. Zaradi prometne nesreče je zaprta cesta Naklo-Kranj pri Zlatem Polju. Nastajajo zastoji. Na regionalni cesti Ljutomer-Savci-Ptuj je promet zaradi nesreče v Bratislavcih urejen izmenično enosmerno. ",2024-11-25 17:00:00,"['zaradi', 'proti', 'zastoj', 'prometne', 'promet']","['Kranj', 'Ljubljana', 'Bistrica', 'Savci', 'Koseze', 'Slivnica', 'Trebnje', 'Naklo', 'Ptuj', 'Karavanke', 'Ljutomer']",[]
25858,"Prometne informacije 25.11.2024 16.30 2. program Podatki o prometu. Zaradi del je na dolenjski avtocesti zastoj proti Ljubljani med priključkoma Trebnje-zahod in Bič, na štajerski avtocesti pa med Slivnico in Slovensko Bistrico. Na severni ljubljanski obvoznici je upočasnjen promet od krožišča Tomačevo proti razcepu Koseze. Pred predorom Karavanke je 2 kilometra dolg zastoj tovornih vozil proti Avstriji. Na regionalni cesti Ljutomer-Savci-Ptuj je promet zaradi nesreče v Bratislavcih urejen izmenično enosmerno. ",2024-11-25 16:30:00,"['proti', 'zaradi', 'zastoj', 'promet', 'med']","['Ljubljana', 'Bistrica', 'Savci', 'Koseze', 'Slivnica', 'Trebnje', 'Ptuj', 'Karavanke', 'Ljutomer']",[]
25859,Prometne informacije 30. 11. 2024 10.00 3. program Podatki o prometu. Na primorski avtocesti je zaradi okvare vozila promet oviran med Vrhniko in Brezovico proti Ljubljani. Krajši zastoj je na štajerski avtocesti na izvozu Blagovica iz smeri Ljubljane. Štajerska avtocesta je sicer med priključkoma Blagovica in Vransko proti Mariboru zaprta še vse do ponedeljka zjutraj do 5-ih. Na priključku Trojane sta zaprta tudi uvoza proti Mariboru in Ljubljani. Obvoz je urejen po regionalni cesti. Prav tako na štajerski avtocesti med Framom in Slovensko Bistrico bodo do jutri izmenično zapirali vozni in prehitevalni pas v obe smeri zaradi odstranjevanja delovne zapore. Tudi tam je pričakovati zastoje. Zaradi del pa bo cesta Litija - Zagorje zaprta pri Šklendrovcu danes do 17-ih ter v prihodnjem tednu od ponedeljka do sobote vsak dan od 8-ih do 17-ih. ,2024-11-30 10:00:00,"['ih', 'zaradi', 'proti', 'zaprta', 'avtocesti']","['Šklendrovec', 'Zagorje', 'Blagovica', 'Ljubljana', 'Bistrica', 'Trojane', 'Brezovica', 'Fram', 'Maribor', 'Litija', 'Vrhnika']",[]
25860,"NOVA Prometne informacije 25.11.2024 15.30 1. in 2. program Podatki o prometu. Zaradi del je na dolenjski avtocesti zastoj proti Ljubljani med priključkoma Trebnje-zahod in Vič, na štajerski avtocesti pa med Framom in Slovensko Bistrico. Na severni ljubljanski obvoznici je upočasnjen promet od krožišča Tomačevo proti razcepu Koseze. Pred predorom Karavanke je 2 kilometra dolg zastoj tovornih vozil proti Avstriji. Na regionalni cesti Ljutomer-Savci-Ptuj je promet zaradi nesreče v Bratislavcih urejen izmenično enosmerno. ",2024-11-25 15:30:00,"['proti', 'zastoj', 'promet', 'zaradi', 'avtocesti']","['Ljubljana', 'Bistrica', 'Savci', 'Koseze', 'Trebnje', 'Fram', 'Vič', 'Ptuj', 'Karavanke', 'Ljutomer']",[]
